timestamp,open,high,low,close,volume
2025-07-16 01:15:00+00:00,3138.24,3147.23,3138.23,3147.22,2362.6676
2025-07-16 01:20:00+00:00,3147.23,3149.0,3137.3,3138.61,3050.5867
2025-07-16 01:25:00+00:00,3138.6,3145.66,3135.93,3141.3,2122.9004
2025-07-16 01:30:00+00:00,3141.31,3147.03,3136.87,3141.96,1429.2009
2025-07-16 01:35:00+00:00,3141.97,3144.99,3138.32,3138.45,3457.475
2025-07-16 01:40:00+00:00,3138.45,3139.48,3135.52,3135.8,2649.4907
2025-07-16 01:45:00+00:00,3135.8,3139.0,3132.8,3138.69,1592.1944
2025-07-16 01:50:00+00:00,3138.69,3142.46,3137.43,3139.58,3650.0682
2025-07-16 01:55:00+00:00,3139.57,3144.88,3135.5,3139.78,2100.8038
2025-07-16 02:00:00+00:00,3139.77,3142.06,3126.45,3127.59,2018.2192
2025-07-16 02:05:00+00:00,3127.6,3133.22,3127.49,3131.19,2621.1049
2025-07-16 02:10:00+00:00,3131.18,3134.37,3130.32,3132.85,1054.7645
2025-07-16 02:15:00+00:00,3132.85,3136.05,3112.5,3117.2,3941.7433
2025-07-16 02:20:00+00:00,3117.2,3123.1,3113.82,3115.55,2569.5806
2025-07-16 02:25:00+00:00,3115.56,3120.62,3114.21,3119.55,1900.9436
2025-07-16 02:30:00+00:00,3119.55,3121.99,3113.88,3114.44,2491.9237
2025-07-16 02:35:00+00:00,3114.44,3116.8,3108.61,3115.84,2586.1071
2025-07-16 02:40:00+00:00,3115.85,3117.14,3106.75,3108.78,1815.8471
2025-07-16 02:45:00+00:00,3108.78,3117.4,3108.77,3117.09,1569.5995
2025-07-16 02:50:00+00:00,3117.1,3120.54,3113.5,3114.54,1550.9668
2025-07-16 02:55:00+00:00,3114.54,3115.52,3111.0,3115.51,794.0989
2025-07-16 03:00:00+00:00,3115.52,3120.85,3114.5,3116.72,1225.9276
2025-07-16 03:05:00+00:00,3116.72,3120.49,3104.74,3105.5,3317.8795
2025-07-16 03:10:00+00:00,3105.5,3108.28,3103.17,3105.8,1386.0644
2025-07-16 03:15:00+00:00,3105.8,3110.41,3105.8,3110.2,1042.6024
2025-07-16 03:20:00+00:00,3110.2,3113.31,3108.8,3110.34,1735.3878
2025-07-16 03:25:00+00:00,3110.35,3110.91,3105.66,3109.71,790.0535
2025-07-16 03:30:00+00:00,3109.7,3116.11,3109.24,3113.55,1724.9901
2025-07-16 03:35:00+00:00,3113.56,3116.21,3113.5,3114.01,721.569
2025-07-16 03:40:00+00:00,3114.01,3119.7,3112.51,3118.02,993.8271
2025-07-16 03:45:00+00:00,3118.02,3118.02,3112.21,3113.18,955.1806
2025-07-16 03:50:00+00:00,3113.18,3117.2,3110.5,3116.14,973.9235
2025-07-16 03:55:00+00:00,3116.13,3116.85,3115.25,3115.99,834.0778
2025-07-16 04:00:00+00:00,3116.0,3118.7,3113.4,3115.36,1031.8394
2025-07-16 04:05:00+00:00,3115.36,3116.89,3109.8,3109.8,1137.2266
2025-07-16 04:10:00+00:00,3109.8,3109.81,3101.0,3101.6,2504.6392
2025-07-16 04:15:00+00:00,3101.59,3109.4,3101.59,3106.01,1296.9131
2025-07-16 04:20:00+00:00,3106.01,3112.0,3106.01,3110.3,905.2953
2025-07-16 04:25:00+00:00,3110.29,3113.48,3110.02,3113.26,986.6054
2025-07-16 04:30:00+00:00,3113.26,3118.69,3110.4,3116.4,1933.6657
2025-07-16 04:35:00+00:00,3116.39,3119.8,3115.7,3117.01,935.2977
2025-07-16 04:40:00+00:00,3117.0,3123.73,3117.0,3121.2,1564.388
2025-07-16 04:45:00+00:00,3121.2,3125.0,3120.05,3120.06,1219.6076
2025-07-16 04:50:00+00:00,3120.05,3124.91,3116.4,3124.91,839.8513
2025-07-16 04:55:00+00:00,3124.91,3131.0,3121.71,3128.65,2816.0891
2025-07-16 05:00:00+00:00,3128.65,3143.82,3128.65,3140.51,3891.0631
2025-07-16 05:05:00+00:00,3140.51,3147.0,3136.09,3137.61,2862.6788
2025-07-16 05:10:00+00:00,3137.62,3141.2,3134.45,3138.91,1290.3041
2025-07-16 05:15:00+00:00,3138.91,3142.5,3138.7,3140.64,1061.8207
2025-07-16 05:20:00+00:00,3140.64,3146.25,3135.0,3136.89,2031.7824
2025-07-16 05:25:00+00:00,3136.88,3138.48,3135.6,3137.22,947.3228
2025-07-16 05:30:00+00:00,3137.22,3144.45,3136.9,3142.83,2403.1117
2025-07-16 05:35:00+00:00,3142.84,3145.97,3142.05,3142.06,809.3265
2025-07-16 05:40:00+00:00,3142.06,3148.16,3141.3,3145.2,1484.2201
2025-07-16 05:45:00+00:00,3145.21,3151.93,3141.31,3142.08,6811.9035
2025-07-16 05:50:00+00:00,3142.07,3146.41,3141.0,3143.7,3067.2636
2025-07-16 05:55:00+00:00,3143.7,3145.92,3142.0,3142.55,647.19
2025-07-16 06:00:00+00:00,3142.56,3145.25,3134.85,3142.19,1736.6351
2025-07-16 06:05:00+00:00,3142.19,3143.38,3135.3,3138.69,2912.3346
2025-07-16 06:10:00+00:00,3138.69,3139.0,3132.0,3132.39,1610.4639
2025-07-16 06:15:00+00:00,3132.39,3141.46,3132.39,3141.46,1713.225
2025-07-16 06:20:00+00:00,3141.46,3158.61,3141.45,3154.83,3381.1342
